"","SE","tipo","categoria","numero","id","sector","x","y","shp","id_hub","depend"
"1963","bio","sum","regulating",3,37,"18",500995.6393,4682366.8521,"18_sum_tur_bio","18_sum_tur_bio_37","nd"
"1964","bio","sum","regulating",3,38,"18",502396.1314,4681615.475,"18_sum_tur_bio","18_sum_tur_bio_38","nd"
"1965","bio","sum","regulating",3,39,"18",503531.878741792,4680547.92735339,"18_sum_tur_bio","18_sum_tur_bio_39","nd"
"1966","bio","sum","regulating",3,40,"18",504652.307193379,4679233.56620765,"18_sum_tur_bio","18_sum_tur_bio_40","nd"
"1967","bio","sum","regulating",3,41,"18",506029.9596,4678019.75671,"18_sum_tur_bio","18_sum_tur_bio_41","nd"
"1968","bio","sum","regulating",3,42,"18",507538.6069,4677928.6458,"18_sum_tur_bio","18_sum_tur_bio_42","nd"
"1969","bio","sum","regulating",3,43,"18",508572.906008839,4677053.01616014,"18_sum_tur_bio","18_sum_tur_bio_43","nd"
"1970","bio","sum","regulating",3,44,"18",509604.3484,4676449.008,"18_sum_tur_bio","18_sum_tur_bio_44","nd"
"1971","bio","sum","regulating",3,45,"18",510371.70325,4676005.6817,"18_sum_tur_bio","18_sum_tur_bio_45","nd"
"1972","hum","sum","provisioning",2,1,"18",483217.1927,4687235.9458,"18_sum_tur_cons_hum","18_sum_tur_cons_hum_1","nd"
"1973","hum","sum","provisioning",2,2,"18",484090.7956,4689845.5693,"18_sum_tur_cons_hum","18_sum_tur_cons_hum_2","nd"
"1974","estetic","sum","cultural",5,1,"18",475744.162205986,4685605.50399296,"18_sum_tur_estetic","18_sum_tur_estetic_1","nd"
"1975","estetic","sum","cultural",5,2,"18",476286.5308,4683952.7627,"18_sum_tur_estetic","18_sum_tur_estetic_2","nd"
"1976","estetic","sum","cultural",5,3,"18",479387.834856822,4683888.43915724,"18_sum_tur_estetic","18_sum_tur_estetic_3","nd"
"1977","estetic","sum","cultural",5,4,"18",481988.5845,4685106.4696,"18_sum_tur_estetic","18_sum_tur_estetic_4","nd"
"1978","estetic","sum","cultural",5,5,"18",483207.765156055,4687022.81435461,"18_sum_tur_estetic","18_sum_tur_estetic_5","nd"
"1979","estetic","sum","cultural",5,6,"18",484840.570774318,4687469.80273487,"18_sum_tur_estetic","18_sum_tur_estetic_6","nd"
"1980","estetic","sum","cultural",5,7,"18",485988.4392,4688343.1658,"18_sum_tur_estetic","18_sum_tur_estetic_7","nd"
"1981","estetic","sum","cultural",5,8,"18",485011.4241,4689191.4846,"18_sum_tur_estetic","18_sum_tur_estetic_8","nd"
"1982","estetic","sum","cultural",5,9,"18",483694.7492,4690055.0733,"18_sum_tur_estetic","18_sum_tur_estetic_9","nd"
"1983","estetic","sum","cultural",5,10,"18",482500.094346894,4691065.32670284,"18_sum_tur_estetic","18_sum_tur_estetic_10","nd"
"1984","estetic","sum","cultural",5,11,"18",480368.594508001,4691524.84372857,"18_sum_tur_estetic","18_sum_tur_estetic_11","nd"
"1985","estetic","sum","cultural",5,12,"18",477667.1925,4691808.9644,"18_sum_tur_estetic","18_sum_tur_estetic_12","nd"
"1986","estetic","sum","cultural",5,13,"18",480888.5982,4683462.124,"18_sum_tur_estetic","18_sum_tur_estetic_13","nd"
"1987","estetic","sum","cultural",5,14,"18",483497.743823641,4684302.06620652,"18_sum_tur_estetic","18_sum_tur_estetic_14","nd"
"1988","estetic","sum","cultural",5,15,"18",484636.1429413,4685949.0831283,"18_sum_tur_estetic","18_sum_tur_estetic_15","nd"
"1989","estetic","sum","cultural",5,16,"18",478637.837621,4687009.109612,"18_sum_tur_estetic","18_sum_tur_estetic_16","nd"
"1990","estetic","sum","cultural",5,17,"18",479737.559809311,4689552.26661814,"18_sum_tur_estetic","18_sum_tur_estetic_17","nd"
"1991","estetic","sum","cultural",5,18,"18",482868.875426508,4689509.40067608,"18_sum_tur_estetic","18_sum_tur_estetic_18","nd"
"1992","estetic","sum","cultural",5,19,"18",483333.1031521,4688094.1855981,"18_sum_tur_estetic","18_sum_tur_estetic_19","nd"
"1993","estetic","sum","cultural",5,20,"18",479494.70132097,4693262.22335036,"18_sum_tur_estetic","18_sum_tur_estetic_20","nd"
"1994","estetic","sum","cultural",5,21,"18",477786.97765413,4693745.21180606,"18_sum_tur_estetic","18_sum_tur_estetic_21","nd"
"1995","estetic","sum","cultural",5,22,"18",481052.253601505,4693725.96668455,"18_sum_tur_estetic","18_sum_tur_estetic_22","nd"
"1996","estetic","sum","cultural",5,23,"18",483480.313597829,4692730.34589331,"18_sum_tur_estetic","18_sum_tur_estetic_23","nd"
"1997","estetic","sum","cultural",5,24,"18",480651.881221288,4687078.48008282,"18_sum_tur_estetic","18_sum_tur_estetic_24","nd"
"1998","estetic","sum","cultural",5,25,"18",493891.7137855,4699203.7828392,"18_sum_tur_estetic","18_sum_tur_estetic_25","nd"
"1999","estetic","sum","cultural",5,26,"18",501427.143948069,4698689.23773865,"18_sum_tur_estetic","18_sum_tur_estetic_26","nd"
"2000","estetic","sum","cultural",5,27,"18",504543.940106577,4693926.40411352,"18_sum_tur_estetic","18_sum_tur_estetic_27","nd"
"2001","estetic","sum","cultural",5,28,"18",508253.581373986,4690585.40140062,"18_sum_tur_estetic","18_sum_tur_estetic_28","nd"
"2002","estetic","sum","cultural",5,29,"18",487325.818401871,4698157.79808413,"18_sum_tur_estetic","18_sum_tur_estetic_29","nd"
"2003","estetic","sum","cultural",5,30,"18",508975.923872393,4671906.47655522,"18_sum_tur_estetic","18_sum_tur_estetic_30","nd"
"2004","estetic","sum","cultural",5,31,"18",508377.6492,4673212.0179,"18_sum_tur_estetic","18_sum_tur_estetic_31","nd"
"2005","estetic","sum","cultural",5,32,"18",508468.5554,4674040.1232,"18_sum_tur_estetic","18_sum_tur_estetic_32","nd"
"2006","estetic","sum","cultural",5,33,"18",508977.4716,4674637.8298,"18_sum_tur_estetic","18_sum_tur_estetic_33","nd"
"2007","estetic","sum","cultural",5,34,"18",509635.9817,4675511.0606,"18_sum_tur_estetic","18_sum_tur_estetic_34","nd"
"2008","estetic","sum","cultural",5,35,"18",506351.594,4674438.5582,"18_sum_tur_estetic","18_sum_tur_estetic_35","nd"
"2009","estetic","sum","cultural",5,36,"18",508117.011206802,4676175.03725896,"18_sum_tur_estetic","18_sum_tur_estetic_36","nd"
"2010","estetic","sum","cultural",5,37,"18",508371.1952,4676647.6841,"18_sum_tur_estetic","18_sum_tur_estetic_37","nd"
"2011","estetic","sum","cultural",5,38,"18",506016.6628,4680707.3224,"18_sum_tur_estetic","18_sum_tur_estetic_38","nd"
"2012","estetic","sum","cultural",5,39,"18",507198.9129,4681680.1364,"18_sum_tur_estetic","18_sum_tur_estetic_39","nd"
"2013","estetic","sum","cultural",5,40,"18",509026.8558,4681584.0039,"18_sum_tur_estetic","18_sum_tur_estetic_40","nd"
"2014","estetic","sum","cultural",5,41,"18",509950.5673,4680554.3279,"18_sum_tur_estetic","18_sum_tur_estetic_41","nd"
"2015","estetic","sum","cultural",5,42,"18",508069.078153051,4680182.84461911,"18_sum_tur_estetic","18_sum_tur_estetic_42","nd"
"2016","estetic","sum","cultural",5,43,"18",510497.1666,4680019.8475,"18_sum_tur_estetic","18_sum_tur_estetic_43","nd"
"2017","estetic","sum","cultural",5,44,"18",510818.5422,4679345.9917,"18_sum_tur_estetic","18_sum_tur_estetic_44","nd"
"2018","estetic","sum","cultural",5,45,"18",511812.397569171,4678717.88793498,"18_sum_tur_estetic","18_sum_tur_estetic_45","nd"
"2019","estetic","sum","cultural",5,46,"18",511396.3763,4677992.1514,"18_sum_tur_estetic","18_sum_tur_estetic_46","nd"
"2020","estetic","sum","cultural",5,47,"18",507704.204,4674017.7089,"18_sum_tur_estetic","18_sum_tur_estetic_47","nd"
"2021","estetic","sum","cultural",5,48,"18",506536.974942462,4681761.44774415,"18_sum_tur_estetic","18_sum_tur_estetic_48","nd"
"2022","estetic","sum","cultural",5,49,"18",507046.84998,4680206.9735,"18_sum_tur_estetic","18_sum_tur_estetic_49","nd"
"2023","recreat","sum","cultural",6,1,"18",476286.5308,4683952.7627,"18_sum_tur_recreat","18_sum_tur_recreat_1","nd"
"2024","recreat","sum","cultural",6,2,"18",475740.222502878,4685608.44942717,"18_sum_tur_recreat","18_sum_tur_recreat_2","nd"
"2025","recreat","sum","cultural",6,3,"18",479429.135,4683878.5388,"18_sum_tur_recreat","18_sum_tur_recreat_3","nd"
"2026","recreat","sum","cultural",6,4,"18",481988.584496163,4685106.46971489,"18_sum_tur_recreat","18_sum_tur_recreat_4","nd"
"2027","recreat","sum","cultural",6,5,"18",483261.36450492,4686965.31425513,"18_sum_tur_recreat","18_sum_tur_recreat_5","nd"
"2028","recreat","sum","cultural",6,6,"18",484865.1214,4687546.5631,"18_sum_tur_recreat","18_sum_tur_recreat_6","nd"
"2029","recreat","sum","cultural",6,7,"18",483367.3631559,4688087.635327,"18_sum_tur_recreat","18_sum_tur_recreat_7","nd"
"2030","recreat","sum","cultural",6,8,"18",485011.4241,4689191.4846,"18_sum_tur_recreat","18_sum_tur_recreat_8","nd"
"2031","recreat","sum","cultural",6,9,"18",486007.9486,4688265.0855,"18_sum_tur_recreat","18_sum_tur_recreat_9","nd"
"2032","recreat","sum","cultural",6,10,"18",480651.881221288,4687078.48008282,"18_sum_tur_recreat","18_sum_tur_recreat_10","nd"
"2033","recreat","sum","cultural",6,11,"18",480387.794746447,4691552.34362517,"18_sum_tur_recreat","18_sum_tur_recreat_11","nd"
"2034","recreat","sum","cultural",6,12,"18",482491.19450883,4691101.72692728,"18_sum_tur_recreat","18_sum_tur_recreat_12","nd"
"2035","recreat","sum","cultural",6,13,"18",483694.7492,4690055.0733,"18_sum_tur_recreat","18_sum_tur_recreat_13","nd"
"2036","recreat","sum","cultural",6,14,"18",477747.8925,4691794.5638,"18_sum_tur_recreat","18_sum_tur_recreat_14","nd"
"2037","recreat","sum","cultural",6,15,"18",477786.97765413,4693745.21180606,"18_sum_tur_recreat","18_sum_tur_recreat_15","nd"
"2038","recreat","sum","cultural",6,16,"18",481052.253601505,4693725.96668455,"18_sum_tur_recreat","18_sum_tur_recreat_16","nd"
"2039","recreat","sum","cultural",6,17,"18",479497.014490625,4693257.74852589,"18_sum_tur_recreat","18_sum_tur_recreat_17","nd"
"2040","recreat","sum","cultural",6,18,"18",487325.818401871,4698157.79808413,"18_sum_tur_recreat","18_sum_tur_recreat_18","nd"
"2041","recreat","sum","cultural",6,19,"18",493891.7137855,4699203.7828392,"18_sum_tur_recreat","18_sum_tur_recreat_19","nd"
"2042","recreat","sum","cultural",6,20,"18",501427.143948069,4698689.23773865,"18_sum_tur_recreat","18_sum_tur_recreat_20","nd"
"2043","recreat","sum","cultural",6,21,"18",504568.890670109,4693890.12356919,"18_sum_tur_recreat","18_sum_tur_recreat_21","nd"
"2044","recreat","sum","cultural",6,22,"18",508975.923872393,4671906.47655522,"18_sum_tur_recreat","18_sum_tur_recreat_22","nd"
"2045","recreat","sum","cultural",6,23,"18",508361.4398,4673233.8607,"18_sum_tur_recreat","18_sum_tur_recreat_23","nd"
"2046","recreat","sum","cultural",6,24,"18",507674.204,4674017.7092,"18_sum_tur_recreat","18_sum_tur_recreat_24","nd"
"2047","recreat","sum","cultural",6,25,"18",508466.4454,4674034.8332,"18_sum_tur_recreat","18_sum_tur_recreat_25","nd"
"2048","recreat","sum","cultural",6,26,"18",508977.4716,4674637.8298,"18_sum_tur_recreat","18_sum_tur_recreat_26","nd"
"2049","recreat","sum","cultural",6,27,"18",509615.2897,4675503.9774,"18_sum_tur_recreat","18_sum_tur_recreat_27","nd"
"2050","recreat","sum","cultural",6,28,"18",508371.1952,4676647.6841,"18_sum_tur_recreat","18_sum_tur_recreat_28","nd"
"2051","recreat","sum","cultural",6,29,"18",508117.011206802,4676175.03725896,"18_sum_tur_recreat","18_sum_tur_recreat_29","nd"
"2052","recreat","sum","cultural",6,30,"18",506348.4154,4674404.1566,"18_sum_tur_recreat","18_sum_tur_recreat_30","nd"
"2053","recreat","sum","cultural",6,31,"18",508069.078153051,4680182.84461911,"18_sum_tur_recreat","18_sum_tur_recreat_31","nd"
"2054","recreat","sum","cultural",6,32,"18",507046.84998,4680206.9735,"18_sum_tur_recreat","18_sum_tur_recreat_32","nd"
"2055","recreat","sum","cultural",6,33,"18",506016.6628,4680707.3224,"18_sum_tur_recreat","18_sum_tur_recreat_33","nd"
"2056","recreat","sum","cultural",6,34,"18",507192.6507,4681694.6769,"18_sum_tur_recreat","18_sum_tur_recreat_34","nd"
"2057","recreat","sum","cultural",6,35,"18",509009.1153,4681563.1704,"18_sum_tur_recreat","18_sum_tur_recreat_35","nd"
"2058","recreat","sum","cultural",6,36,"18",509950.5673,4680554.3279,"18_sum_tur_recreat","18_sum_tur_recreat_36","nd"
"2059","recreat","sum","cultural",6,37,"18",510497.1666,4680019.8475,"18_sum_tur_recreat","18_sum_tur_recreat_37","nd"
"2060","recreat","sum","cultural",6,38,"18",510818.5422,4679345.9917,"18_sum_tur_recreat","18_sum_tur_recreat_38","nd"
"2061","recreat","sum","cultural",6,39,"18",511387.1085,4677942.8089,"18_sum_tur_recreat","18_sum_tur_recreat_39","nd"
"2062","recreat","sum","cultural",6,40,"18",506536.974942462,4681761.44774415,"18_sum_tur_recreat","18_sum_tur_recreat_40","nd"
"2063","recreat","sum","cultural",6,41,"18",508253.581373986,4690585.40140062,"18_sum_tur_recreat","18_sum_tur_recreat_41","nd"
"2064","recreat","sum","cultural",6,42,"18",508277.865759532,4671383.15488312,"18_sum_tur_recreat","18_sum_tur_recreat_42","nd"
"2065","recreat","sum","cultural",6,43,"18",507447.917007441,4670868.53658866,"18_sum_tur_recreat","18_sum_tur_recreat_43","nd"
"2066","recreat","sum","cultural",6,44,"18",506622.108716861,4669912.71724502,"18_sum_tur_recreat","18_sum_tur_recreat_44","nd"
"2067","recreat","sum","cultural",6,45,"18",505301.968750929,4669847.64071506,"18_sum_tur_recreat","18_sum_tur_recreat_45","nd"
"2068","recreat","sum","cultural",6,46,"18",504734.25588399,4668870.90667651,"18_sum_tur_recreat","18_sum_tur_recreat_46","nd"
"2069","recreat","sum","cultural",6,47,"18",503904.544111451,4668172.1921995,"18_sum_tur_recreat","18_sum_tur_recreat_47","nd"
"2070","recreat","sum","cultural",6,48,"18",502768.477569001,4668349.35585147,"18_sum_tur_recreat","18_sum_tur_recreat_48","nd"
"2071","recreat","sum","cultural",6,49,"18",500855.54217485,4668233.01929125,"18_sum_tur_recreat","18_sum_tur_recreat_49","nd"
"2072","recreat","sum","cultural",6,50,"18",498833.2980352,4667692.30511942,"18_sum_tur_recreat","18_sum_tur_recreat_50","nd"
"2073","recreat","sum","cultural",6,51,"18",497594.716395084,4667197.70280581,"18_sum_tur_recreat","18_sum_tur_recreat_51","nd"
"2074","recreat","sum","cultural",6,52,"18",495617.075039172,4666351.81876182,"18_sum_tur_recreat","18_sum_tur_recreat_52","nd"
"2075","recreat","sum","cultural",6,53,"18",494293.689884598,4667904.60854701,"18_sum_tur_recreat","18_sum_tur_recreat_53","nd"
"2076","recreat","sum","cultural",6,54,"18",492105.5414633,4667620.4472083,"18_sum_tur_recreat","18_sum_tur_recreat_54","nd"
"2077","recreat","sum","cultural",6,55,"18",510220.497402339,4676095.89548749,"18_sum_tur_recreat","18_sum_tur_recreat_55","nd"
"2078","recreat","sum","cultural",6,56,"18",509120.4354,4676721.3479,"18_sum_tur_recreat","18_sum_tur_recreat_56","nd"
"2079","recreat","sum","cultural",6,57,"18",508326.3058,4677474.0313,"18_sum_tur_recreat","18_sum_tur_recreat_57","nd"
"2080","recreat","sum","cultural",6,58,"18",507351.3317,4677997.2673,"18_sum_tur_recreat","18_sum_tur_recreat_58","nd"
"2081","hid","sum","regulating",4,1,"18",479332.834991396,4683917.53972059,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_1","nd"
"2082","hid","sum","regulating",4,2,"18",479694.6256421,4685992.73600258,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_2","nd"
"2083","hid","sum","regulating",4,3,"18",479805.274693068,4688498.10898952,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_3","nd"
"2084","hid","sum","regulating",4,4,"18",480566.8938,4691389.0418,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_4","nd"
"2085","hid","sum","regulating",4,5,"18",477790.592535193,4691777.06356132,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_5","nd"
"2086","hid","sum","regulating",4,6,"18",474362.9941013,4690136.9720487,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_6","nd"
"2087","hid","sum","regulating",4,7,"18",484218.9256654,4693526.1473622,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_7","nd"
"2088","hid","sum","regulating",4,8,"18",484023.4679412,4687236.50858374,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_8","nd"
"2089","hid","sum","regulating",4,9,"18",482643.5568,4686765.0871,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_9","nd"
"2090","hid","sum","regulating",4,10,"18",485988.4392,4688343.1658,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_10","nd"
"2091","hid","sum","regulating",4,11,"18",485363.383768576,4689067.80139011,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_11","nd"
"2092","hid","sum","regulating",4,12,"18",484465.228,4689703.5442,"18_sum_tur_reg_hid","18_sum_tur_reg_hid_12","nd"
"2093","riego","sum","provisioning",1,1,"18",483121.138,4687277.7586,"18_sum_tur_riego","18_sum_tur_riego_1","nd"
"2094","riego","sum","provisioning",1,2,"18",484090.7956,4689845.5693,"18_sum_tur_riego","18_sum_tur_riego_2","nd"
"2095","bio","sum","regulating",3,1,"19",485124.293199598,4689153.45756666,"19_sum_tur_bio","19_sum_tur_bio_1","nd"
"2096","bio","sum","regulating",3,2,"19",486050.8671,4688054.2849,"19_sum_tur_bio","19_sum_tur_bio_2","nd"
"2097","bio","sum","regulating",3,3,"19",484761.2294,4687310.1235,"19_sum_tur_bio","19_sum_tur_bio_3","nd"
"2098","bio","sum","regulating",3,4,"19",482456.4819837,4690762.3264611,"19_sum_tur_bio","19_sum_tur_bio_4","nd"
"2099","bio","sum","regulating",3,5,"19",480787.8924,4691157.3398,"19_sum_tur_bio","19_sum_tur_bio_5","nd"
"2100","bio","sum","regulating",3,6,"19",481667.062386869,4684605.60574822,"19_sum_tur_bio","19_sum_tur_bio_6","nd"
"2101","bio","sum","regulating",3,7,"19",479199.7354,4683965.7407,"19_sum_tur_bio","19_sum_tur_bio_7","nd"
"2102","bio","sum","regulating",3,8,"19",480453.196002705,4686781.21978439,"19_sum_tur_bio","19_sum_tur_bio_8","nd"
"2103","bio","sum","regulating",3,9,"19",479534.542713909,4688616.74102458,"19_sum_tur_bio","19_sum_tur_bio_9","nd"
"2104","bio","sum","regulating",3,10,"19",484175.617236742,4691942.59345806,"19_sum_tur_bio","19_sum_tur_bio_10","nd"
"2105","bio","sum","regulating",3,11,"19",482477.3375667,4688853.8533101,"19_sum_tur_bio","19_sum_tur_bio_11","nd"
"2106","bio","sum","regulating",3,12,"19",483933.9668272,4684500.1454874,"19_sum_tur_bio","19_sum_tur_bio_12","nd"
"2107","bio","sum","regulating",3,13,"19",487248.504,4687396.1347,"19_sum_tur_bio","19_sum_tur_bio_13","nd"
"2108","bio","sum","regulating",3,14,"19",489296.990244657,4685764.08792403,"19_sum_tur_bio","19_sum_tur_bio_14","nd"
"2109","bio","sum","regulating",3,15,"19",490610.009595811,4685249.90795076,"19_sum_tur_bio","19_sum_tur_bio_15","nd"
"2110","bio","sum","regulating",3,16,"19",491830.1342,4685128.2003,"19_sum_tur_bio","19_sum_tur_bio_16","nd"
"2111","bio","sum","regulating",3,17,"19",493330.4494,4684771.466,"19_sum_tur_bio","19_sum_tur_bio_17","nd"
"2112","bio","sum","regulating",3,18,"19",495026.181424259,4684359.80557081,"19_sum_tur_bio","19_sum_tur_bio_18","nd"
"2113","bio","sum","regulating",3,19,"19",495779.2463303,4683337.2538673,"19_sum_tur_bio","19_sum_tur_bio_19","nd"
"2114","bio","sum","regulating",3,20,"19",497590.8793,4683385.0128,"19_sum_tur_bio","19_sum_tur_bio_20","nd"
"2115","bio","sum","regulating",3,21,"19",499251.9202,4682758.2778,"19_sum_tur_bio","19_sum_tur_bio_21","nd"
"2116","bio","sum","regulating",3,22,"19",501478.401917395,4682518.32579068,"19_sum_tur_bio","19_sum_tur_bio_22","nd"
"2117","bio","sum","regulating",3,23,"19",502834.403520449,4681135.16935565,"19_sum_tur_bio","19_sum_tur_bio_23","nd"
"2118","bio","sum","regulating",3,24,"19",503738.765174136,4680233.46869389,"19_sum_tur_bio","19_sum_tur_bio_24","nd"
"2119","bio","sum","regulating",3,25,"19",506650.832810493,4677830.01147574,"19_sum_tur_bio","19_sum_tur_bio_25","nd"
"2120","bio","sum","regulating",3,26,"19",504878.576,4678807.4777,"19_sum_tur_bio","19_sum_tur_bio_26","nd"
"2121","bio","sum","regulating",3,27,"19",508296.284601957,4677504.05305117,"19_sum_tur_bio","19_sum_tur_bio_27","nd"
"2122","bio","sum","regulating",3,28,"19",508884.5546,4676845.7237,"19_sum_tur_bio","19_sum_tur_bio_28","nd"
"2123","bio","sum","regulating",3,29,"19",508229.1963,4672892.7032,"19_sum_tur_bio","19_sum_tur_bio_29","nd"
"2124","bio","sum","regulating",3,30,"19",507674.2027,4673852.7089,"19_sum_tur_bio","19_sum_tur_bio_30","nd"
"2125","bio","sum","regulating",3,31,"19",506602.814998358,4674540.81433441,"19_sum_tur_bio","19_sum_tur_bio_31","nd"
"2126","bio","sum","regulating",3,32,"19",508478.2558,4674092.6332,"19_sum_tur_bio","19_sum_tur_bio_32","nd"
"2127","bio","sum","regulating",3,33,"19",509133.2705,4674795.208,"19_sum_tur_bio","19_sum_tur_bio_33","nd"
"2128","bio","sum","regulating",3,34,"19",509506.806,4675531.3131,"19_sum_tur_bio","19_sum_tur_bio_34","nd"
"2129","bio","sum","regulating",3,35,"19",508380.865427678,4676267.46085307,"19_sum_tur_bio","19_sum_tur_bio_35","nd"
"2130","bio","sum","regulating",3,36,"19",511874.377644676,4678599.40276674,"19_sum_tur_bio","19_sum_tur_bio_36","nd"
"2131","bio","sum","regulating",3,37,"19",511264.772283948,4677657.84847293,"19_sum_tur_bio","19_sum_tur_bio_37","nd"
"2132","bio","sum","regulating",3,38,"19",510874.5461,4679353.006,"19_sum_tur_bio","19_sum_tur_bio_38","nd"
"2133","bio","sum","regulating",3,39,"19",510241.617131843,4679905.25670624,"19_sum_tur_bio","19_sum_tur_bio_39","nd"
"2134","bio","sum","regulating",3,40,"19",510205.6328,4681007.4301,"19_sum_tur_bio","19_sum_tur_bio_40","nd"
"2135","bio","sum","regulating",3,41,"19",509304.668196043,4680940.67509477,"19_sum_tur_bio","19_sum_tur_bio_41","nd"
"2136","bio","sum","regulating",3,42,"19",508735.9739,4681763.9782,"19_sum_tur_bio","19_sum_tur_bio_42","nd"
"2137","bio","sum","regulating",3,43,"19",507345.8041,4681824.987,"19_sum_tur_bio","19_sum_tur_bio_43","nd"
"2138","bio","sum","regulating",3,44,"19",506383.1121,4680593.1699,"19_sum_tur_bio","19_sum_tur_bio_44","nd"
"2139","bio","sum","regulating",3,45,"19",508786.361320317,4671828.63783072,"19_sum_tur_bio","19_sum_tur_bio_45","nd"
"2140","bio","sum","regulating",3,46,"19",508067.37525708,4671085.60976958,"19_sum_tur_bio","19_sum_tur_bio_46","nd"
"2141","bio","sum","regulating",3,47,"19",506658.525223765,4669795.93909858,"19_sum_tur_bio","19_sum_tur_bio_47","nd"
"2142","bio","sum","regulating",3,48,"19",505074.049962789,4669622.80360454,"19_sum_tur_bio","19_sum_tur_bio_48","nd"
"2143","bio","sum","regulating",3,49,"19",503850.658306559,4668185.20883318,"19_sum_tur_bio","19_sum_tur_bio_49","nd"
"2144","bio","sum","regulating",3,50,"19",502248.063497633,4668476.37945076,"19_sum_tur_bio","19_sum_tur_bio_50","nd"
"2145","bio","sum","regulating",3,51,"19",500440.545268832,4668423.29083073,"19_sum_tur_bio","19_sum_tur_bio_51","nd"
"2146","bio","sum","regulating",3,52,"19",498918.49512895,4668197.41242297,"19_sum_tur_bio","19_sum_tur_bio_52","nd"
"2147","bio","sum","regulating",3,53,"19",497911.07975182,4668126.02815593,"19_sum_tur_bio","19_sum_tur_bio_53","nd"
"2148","bio","sum","regulating",3,54,"19",498621.974180807,4667348.25094399,"19_sum_tur_bio","19_sum_tur_bio_54","nd"
"2149","bio","sum","regulating",3,55,"19",497167.850434624,4667399.97540397,"19_sum_tur_bio","19_sum_tur_bio_55","nd"
"2150","bio","sum","regulating",3,56,"19",495854.408001025,4667859.00665606,"19_sum_tur_bio","19_sum_tur_bio_56","nd"
"2151","bio","sum","regulating",3,57,"19",495096.567323233,4666673.50147466,"19_sum_tur_bio","19_sum_tur_bio_57","nd"
"2152","bio","sum","regulating",3,58,"19",493971.745747754,4667930.79343522,"19_sum_tur_bio","19_sum_tur_bio_58","nd"
"2153","bio","sum","regulating",3,59,"19",492867.5445526,4667870.5617919,"19_sum_tur_bio","19_sum_tur_bio_59","nd"
"2154","hum","sum","provisioning",2,1,"19",505543.134567495,4671779.12035662,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_1","nd"
"2155","hum","sum","provisioning",2,2,"19",504304.490452046,4673983.21955941,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_2","nd"
"2156","hum","sum","provisioning",2,3,"19",504939.12131,4675540.74223,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_3","nd"
"2157","hum","sum","provisioning",2,4,"19",505008.7554,4678698.4466,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_4","nd"
"2158","hum","sum","provisioning",2,5,"19",503219.4944657,4678940.0504986,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_5","nd"
"2159","hum","sum","provisioning",2,6,"19",502836.067475833,4680733.87641506,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_6","nd"
"2160","hum","sum","provisioning",2,7,"19",504899.2572,4681592.7419,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_7","nd"
"2161","hum","sum","provisioning",2,8,"19",507363.21622,4680962.85227,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_8","nd"
"2162","hum","sum","provisioning",2,9,"19",507512.974827758,4679648.97366907,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_9","nd"
"2163","hum","sum","provisioning",2,10,"19",504424.952011613,4668479.44745655,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_10","nd"
"2164","hum","sum","provisioning",2,11,"19",502482.253742833,4668349.39782585,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_11","nd"
"2165","hum","sum","provisioning",2,12,"19",505771.326609818,4669460.60133746,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_12","nd"
"2166","hum","sum","provisioning",2,13,"19",507194.140413317,4670912.10956499,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_13","nd"
"2167","hum","sum","provisioning",2,14,"19",508277.372562336,4671336.86315764,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_14","nd"
"2168","hum","sum","provisioning",2,15,"19",509789.979891481,4682101.1008203,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_15","nd"
"2169","hum","sum","provisioning",2,16,"19",485311.6297,4688553.2413,"19_sum_tur_cons_hum","19_sum_tur_cons_hum_16","nd"
"2170","estetic","sum","cultural",5,1,"19",477577.992170115,4691811.56532255,"19_sum_tur_estetic","19_sum_tur_estetic_1","nd"
"2171","estetic","sum","cultural",5,2,"19",480952.2879,4690533.4375,"19_sum_tur_estetic","19_sum_tur_estetic_2","nd"
