"","SE","tipo","categoria","numero","id","sector","x","y","hubname","dist","az","shp","id_ori","id_hub","depend"
"1208","estetic","ben","cultural",5,18,"14",508694.238,4678292.708,63,988.3590872575,13.8817583036733,"14_ben_enp_estetic","14_ben_enp_estetic_18","14_sum_enp_estetic_63","dd"
"1209","estetic","ben","cultural",5,19,"14",509504.2366,4677947.7013,28,938.610100562105,217.112307085823,"14_ben_enp_estetic","14_ben_enp_estetic_19","14_sum_enp_estetic_28","dd"
"1210","estetic","ben","cultural",5,20,"14",508451.02548,4678921.52234,40,1135.8762295736,159.301344408247,"14_ben_enp_estetic","14_ben_enp_estetic_20","14_sum_enp_estetic_40","dd"
"1211","estetic","ben","cultural",5,21,"14",505998.65496,4678705.45709,58,1050.56991863541,91.8213348254963,"14_ben_enp_estetic","14_ben_enp_estetic_21","14_sum_enp_estetic_58","dd"
"1212","estetic","ben","cultural",5,22,"14",506179.36956,4677320.6171,59,1027.17325770249,224.68818377218,"14_ben_enp_estetic","14_ben_enp_estetic_22","14_sum_enp_estetic_59","dd"
"1213","estetic","ben","cultural",5,23,"14",511952.209,4679051.5813,31,600.72174924795,84.6394420000708,"14_ben_enp_estetic","14_ben_enp_estetic_23","14_sum_enp_estetic_31","dd"
"1214","estetic","ben","cultural",5,24,"14",512884.816857,4679246.3256785,30,1255.43361532005,40.5473078132034,"14_ben_enp_estetic","14_ben_enp_estetic_24","14_sum_enp_estetic_30","dd"
"1215","estetic","ben","cultural",5,25,"14",514190.677531581,4679413.19486673,30,2399.81288492561,62.1569636005712,"14_ben_enp_estetic","14_ben_enp_estetic_25","14_sum_enp_estetic_30","dd"
"1216","estetic","ben","cultural",5,26,"14",514824.994790154,4679088.9882679,30,2869.11705816339,73.8796282542191,"14_ben_enp_estetic","14_ben_enp_estetic_26","14_sum_enp_estetic_30","dd"
"1217","estetic","ben","cultural",5,27,"14",515261.968901616,4678158.65628866,30,3196.07678661307,92.3975940101633,"14_ben_enp_estetic","14_ben_enp_estetic_27","14_sum_enp_estetic_30","dd"
"1218","estetic","ben","cultural",5,28,"14",515641.748173,4677528.2102686,30,3653.85680064718,102.071672105222,"14_ben_enp_estetic","14_ben_enp_estetic_28","14_sum_enp_estetic_30","dd"
"1219","estetic","ben","cultural",5,29,"14",516599.8761916,4677128.0507099,30,4678.38267203031,104.410657147889,"14_ben_enp_estetic","14_ben_enp_estetic_29","14_sum_enp_estetic_30","dd"
"1220","estetic","ben","cultural",5,30,"14",517095.8827707,4676574.6157992,30,5312.56174487927,108.864812283506,"14_ben_enp_estetic","14_ben_enp_estetic_30","14_sum_enp_estetic_30","dd"
"1221","estetic","ben","cultural",5,31,"14",511752.080070845,4679582.34613568,31,709.092246785813,34.1410719998098,"14_ben_enp_estetic","14_ben_enp_estetic_31","14_sum_enp_estetic_31","dd"
"1222","estetic","ben","cultural",5,32,"14",506994.700631547,4670899.24766277,43,951.965929095259,271.838492541569,"14_ben_enp_estetic","14_ben_enp_estetic_32","14_sum_enp_estetic_43","dd"
"1223","estetic","ben","cultural",5,33,"14",506769.165606277,4670716.00045474,43,1186.87565233677,262.607708444834,"14_ben_enp_estetic","14_ben_enp_estetic_33","14_sum_enp_estetic_43","dd"
"1224","estetic","ben","cultural",5,34,"14",507572.634133803,4670250.83446512,43,722.010884735179,211.155594362587,"14_ben_enp_estetic","14_ben_enp_estetic_34","14_sum_enp_estetic_43","dd"
"1225","estetic","ben","cultural",5,35,"14",506071.29348,4678100.72459,59,831.928252049857,273.434886157932,"14_ben_enp_estetic","14_ben_enp_estetic_35","14_sum_enp_estetic_59","dd"
"1226","estetic","ben","cultural",5,36,"14",497409.462057555,4679258.13953685,53,3963.01549449276,173.245374290972,"14_ben_enp_estetic","14_ben_enp_estetic_36","14_sum_enp_estetic_53","dd"
"1227","estetic","ben","cultural",5,37,"14",496129.780821177,4679037.25581998,53,4235.26552830951,191.074901030384,"14_ben_enp_estetic","14_ben_enp_estetic_37","14_sum_enp_estetic_53","dd"
"1228","estetic","ben","cultural",5,38,"14",508798.980833711,4667727.6613699,43,3254.75643720306,164.810171470734,"14_ben_enp_estetic","14_ben_enp_estetic_38","14_sum_enp_estetic_43","dd"
"1229","estetic","ben","cultural",5,39,"14",509080.899615298,4666233.49182749,43,4772.08667221059,166.244247062692,"14_ben_enp_estetic","14_ben_enp_estetic_39","14_sum_enp_estetic_43","dd"
"1230","estetic","ben","cultural",5,40,"14",507171.893719288,4670509.48394128,43,853.554142128789,245.11142163205,"14_ben_enp_estetic","14_ben_enp_estetic_40","14_sum_enp_estetic_43","dd"
"1231","estetic","ben","cultural",5,41,"14",505936.307585564,4668240.45338319,43,3308.66851989158,217.405746533776,"14_ben_enp_estetic","14_ben_enp_estetic_41","14_sum_enp_estetic_43","dd"
"1232","estetic","ben","cultural",5,42,"14",505913.121215193,4668725.50432121,43,2954.08687818213,223.489200871317,"14_ben_enp_estetic","14_ben_enp_estetic_42","14_sum_enp_estetic_43","dd"
"1233","recreat","ben","cultural",6,1,"14",512315.917634021,4662145.66949446,62,9590.93542931801,159.22548282677,"14_ben_enp_recreat","14_ben_enp_recreat_1","14_sum_enp_recreat_62","dd"
"1234","recreat","ben","cultural",6,2,"14",511320.28,4662770.89,62,8682.229811313,163.910489572382,"14_ben_enp_recreat","14_ben_enp_recreat_2","14_sum_enp_recreat_62","dd"
"1235","recreat","ben","cultural",6,3,"14",510365.72,4663894.37,62,7363.17507950668,168.629871300559,"14_ben_enp_recreat","14_ben_enp_recreat_3","14_sum_enp_recreat_62","dd"
"1236","recreat","ben","cultural",6,4,"14",509844.028605237,4663629.09660339,64,7484.23632953655,165.310544685903,"14_ben_enp_recreat","14_ben_enp_recreat_4","14_sum_enp_recreat_64","dd"
"1237","recreat","ben","cultural",6,5,"14",509621.210855137,4665236.76959941,64,5875.75125781224,163.436622005013,"14_ben_enp_recreat","14_ben_enp_recreat_5","14_sum_enp_recreat_64","dd"
"1238","recreat","ben","cultural",6,6,"14",509130.235402076,4665754.22989879,64,5249.7491318601,166.965024600414,"14_ben_enp_recreat","14_ben_enp_recreat_6","14_sum_enp_recreat_64","dd"
"1239","recreat","ben","cultural",6,7,"14",509080.899615298,4666233.49182749,64,4772.08667221059,166.244247062692,"14_ben_enp_recreat","14_ben_enp_recreat_7","14_sum_enp_recreat_64","dd"
"1240","recreat","ben","cultural",6,8,"14",508975.180072203,4667121.53598949,64,3885.88919778478,164.644623659003,"14_ben_enp_recreat","14_ben_enp_recreat_8","14_sum_enp_recreat_64","dd"
"1241","recreat","ben","cultural",6,9,"14",508798.980833711,4667727.6613699,64,3254.75643720306,164.810171470734,"14_ben_enp_recreat","14_ben_enp_recreat_9","14_sum_enp_recreat_64","dd"
"1242","recreat","ben","cultural",6,10,"14",508707.357229694,4668319.69081124,64,2660.24000019602,163.37345380625,"14_ben_enp_recreat","14_ben_enp_recreat_10","14_sum_enp_recreat_64","dd"
"1243","recreat","ben","cultural",6,11,"14",508904.700376806,4669193.63903416,62,1919.42004223084,180.280515651025,"14_ben_enp_recreat","14_ben_enp_recreat_11","14_sum_enp_recreat_62","dd"
"1244","recreat","ben","cultural",6,12,"14",508791.932864171,4670279.02634328,62,842.909525104395,188.333358109982,"14_ben_enp_recreat","14_ben_enp_recreat_12","14_sum_enp_recreat_62","dd"
"1245","recreat","ben","cultural",6,13,"14",508914.097669526,4671113.03607214,62,0,NA,"14_ben_enp_recreat","14_ben_enp_recreat_13","14_sum_enp_recreat_62","dd"
"1246","recreat","ben","cultural",6,14,"14",508932.892254965,4671958.79241691,61,0,NA,"14_ben_enp_recreat","14_ben_enp_recreat_14","14_sum_enp_recreat_61","dd"
"1247","recreat","ben","cultural",6,15,"14",505936.307585564,4668240.45338319,64,3308.66851989158,217.405746533776,"14_ben_enp_recreat","14_ben_enp_recreat_15","14_sum_enp_recreat_64","dd"
"1248","recreat","ben","cultural",6,16,"14",505913.121215193,4668725.50432121,64,2954.08687818213,223.489200871317,"14_ben_enp_recreat","14_ben_enp_recreat_16","14_sum_enp_recreat_64","dd"
"1249","recreat","ben","cultural",6,17,"14",507572.634133803,4670250.83446512,64,722.010884735179,211.155594362587,"14_ben_enp_recreat","14_ben_enp_recreat_17","14_sum_enp_recreat_64","dd"
"1250","recreat","ben","cultural",6,18,"14",507171.893719288,4670509.48394128,64,853.554142128789,245.11142163205,"14_ben_enp_recreat","14_ben_enp_recreat_18","14_sum_enp_recreat_64","dd"
"1251","recreat","ben","cultural",6,19,"14",506994.700631547,4670899.24766277,64,951.965929095259,271.838492541569,"14_ben_enp_recreat","14_ben_enp_recreat_19","14_sum_enp_recreat_64","dd"
"1252","recreat","ben","cultural",6,20,"14",506769.165606277,4670716.00045474,64,1186.87565233677,262.607708444834,"14_ben_enp_recreat","14_ben_enp_recreat_20","14_sum_enp_recreat_64","dd"
"1253","recreat","ben","cultural",6,21,"14",508451.02548,4678921.52234,31,1135.8762295736,159.301344408247,"14_ben_enp_recreat","14_ben_enp_recreat_21","14_sum_enp_recreat_31","dd"
"1254","recreat","ben","cultural",6,22,"14",508694.238,4678292.708,47,988.3590872575,13.8817583036733,"14_ben_enp_recreat","14_ben_enp_recreat_22","14_sum_enp_recreat_47","dd"
"1255","recreat","ben","cultural",6,23,"14",508932.892254965,4677510.24309101,47,507.647059600358,69.5909062501964,"14_ben_enp_recreat","14_ben_enp_recreat_23","14_sum_enp_recreat_47","dd"
"1256","recreat","ben","cultural",6,24,"14",509623.593269856,4677171.9405531,44,646.272927597907,28.3921712643215,"14_ben_enp_recreat","14_ben_enp_recreat_24","14_sum_enp_recreat_44","dd"
"1257","recreat","ben","cultural",6,25,"14",509504.2366,4677947.7013,38,938.610100562105,217.112307085823,"14_ben_enp_recreat","14_ben_enp_recreat_25","14_sum_enp_recreat_38","dd"
"1258","recreat","ben","cultural",6,26,"14",509984.2372,4677917.6976,38,783.27524930672,186.32834381269,"14_ben_enp_recreat","14_ben_enp_recreat_26","14_sum_enp_recreat_38","dd"
"1259","recreat","ben","cultural",6,27,"14",510612.28544,4677373.38432,39,988.833077093426,233.63505347196,"14_ben_enp_recreat","14_ben_enp_recreat_27","14_sum_enp_recreat_39","dd"
"1260","recreat","ben","cultural",6,28,"14",510201.526772111,4676918.21364967,43,650.039656738466,26.9789127041557,"14_ben_enp_recreat","14_ben_enp_recreat_28","14_sum_enp_recreat_43","dd"
"1261","recreat","ben","cultural",6,29,"14",505998.65496,4678705.45709,28,1050.56991863541,91.8213348254963,"14_ben_enp_recreat","14_ben_enp_recreat_29","14_sum_enp_recreat_28","dd"
"1262","recreat","ben","cultural",6,30,"14",506071.29348,4678100.72459,27,831.928252049857,273.434886157932,"14_ben_enp_recreat","14_ben_enp_recreat_30","14_sum_enp_recreat_27","dd"
"1263","recreat","ben","cultural",6,31,"14",506179.36956,4677320.6171,27,1027.17325770249,224.68818377218,"14_ben_enp_recreat","14_ben_enp_recreat_31","14_sum_enp_recreat_27","dd"
"1264","recreat","ben","cultural",6,32,"14",511752.080070845,4679582.34613568,41,709.092246785813,34.1410719998098,"14_ben_enp_recreat","14_ben_enp_recreat_32","14_sum_enp_recreat_41","dd"
"1265","recreat","ben","cultural",6,33,"14",511952.209,4679051.5813,41,600.72174924795,84.6394420000708,"14_ben_enp_recreat","14_ben_enp_recreat_33","14_sum_enp_recreat_41","dd"
"1266","recreat","ben","cultural",6,34,"14",512884.816857,4679246.3256785,40,1255.43361532005,40.5473078132034,"14_ben_enp_recreat","14_ben_enp_recreat_34","14_sum_enp_recreat_40","dd"
"1267","recreat","ben","cultural",6,35,"14",514190.677531581,4679413.19486673,40,2399.81288492561,62.1569636005712,"14_ben_enp_recreat","14_ben_enp_recreat_35","14_sum_enp_recreat_40","dd"
"1268","recreat","ben","cultural",6,36,"14",514824.994790154,4679088.9882679,40,2869.11705816339,73.8796282542191,"14_ben_enp_recreat","14_ben_enp_recreat_36","14_sum_enp_recreat_40","dd"
"1269","recreat","ben","cultural",6,37,"14",515261.968901616,4678158.65628866,40,3196.07678661307,92.3975940101633,"14_ben_enp_recreat","14_ben_enp_recreat_37","14_sum_enp_recreat_40","dd"
"1270","recreat","ben","cultural",6,38,"14",515641.748173,4677528.2102686,40,3653.85680064718,102.071672105222,"14_ben_enp_recreat","14_ben_enp_recreat_38","14_sum_enp_recreat_40","dd"
"1271","recreat","ben","cultural",6,39,"14",516599.8761916,4677128.0507099,40,4678.38267203031,104.410657147889,"14_ben_enp_recreat","14_ben_enp_recreat_39","14_sum_enp_recreat_40","dd"
"1272","recreat","ben","cultural",6,40,"14",517095.8827707,4676574.6157992,40,5312.56174487927,108.864812283506,"14_ben_enp_recreat","14_ben_enp_recreat_40","14_sum_enp_recreat_40","dd"
"1273","recreat","ben","cultural",6,41,"14",496129.780821177,4679037.25581998,22,4235.26552830951,191.074901030384,"14_ben_enp_recreat","14_ben_enp_recreat_41","14_sum_enp_recreat_22","dd"
"1274","recreat","ben","cultural",6,42,"14",497409.462057555,4679258.13953685,22,3963.01549449276,173.245374290972,"14_ben_enp_recreat","14_ben_enp_recreat_42","14_sum_enp_recreat_22","dd"
"1275","hid","ben","regulating",4,1,"14",511387.39,4662648.59,49,9504.44121919071,165.341537605336,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_1","14_sum_enp_reg_hid_49","dd"
"1276","hid","ben","regulating",4,2,"14",509805.93881188,4663664.08694648,49,8220.95916936083,174.249518030443,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_2","14_sum_enp_reg_hid_49","dd"
"1277","hid","ben","regulating",4,3,"14",509308.783963749,4665437.0712695,49,6414.9214785172,177.082058363881,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_3","14_sum_enp_reg_hid_49","dd"
"1278","hid","ben","regulating",4,4,"14",509026.865182161,4666602.33556673,49,5241.53008390433,179.512060289885,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_4","14_sum_enp_reg_hid_49","dd"
"1279","hid","ben","regulating",4,5,"14",508970.481425844,4667354.1189843,49,4489.57196387583,180.149910122376,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_5","14_sum_enp_reg_hid_49","dd"
"1280","hid","ben","regulating",4,6,"14",508688.562644256,4668387.82118345,49,3468.3092398699,184.85710943736,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_6","14_sum_enp_reg_hid_49","dd"
"1281","hid","ben","regulating",4,7,"14",508726.151815134,4669383.93421173,49,2473.03510650079,185.94347951155,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_7","14_sum_enp_reg_hid_49","dd"
"1282","hid","ben","regulating",4,8,"14",508613.384302499,4670380.04724001,48,1492.32514578366,175.213886439828,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_8","14_sum_enp_reg_hid_48","dd"
"1283","hid","ben","regulating",4,9,"14",508726.151815134,4671507.72236636,49,422.421112545246,217.316018169718,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_9","14_sum_enp_reg_hid_49","dd"
"1284","hid","ben","regulating",4,10,"14",506799.51184298,4671067.21203315,47,1858.65294706146,225.908983940265,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_10","14_sum_enp_reg_hid_47","dd"
"1285","hid","ben","regulating",4,11,"14",506648.835107432,4670413.63137904,48,2344.88808212088,231.692995170724,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_11","14_sum_enp_reg_hid_48","dd"
"1286","hid","ben","regulating",4,12,"14",510239.11594299,4676807.79546021,26,727.064241938227,47.275523983203,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_12","14_sum_enp_reg_hid_26","dd"
"1287","hid","ben","regulating",4,13,"14",509383.962305506,4677136.7007054,25,606.944480303665,64.3860934717186,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_13","14_sum_enp_reg_hid_25","dd"
"1288","hid","ben","regulating",4,14,"14",509694.072965253,4677625.35992682,25,1139.8324124941,48.7833942354584,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_14","14_sum_enp_reg_hid_25","dd"
"1289","hid","ben","regulating",4,15,"14",508679.165351536,4678029.44351376,24,1098.06357501686,82.9698692987284,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_15","14_sum_enp_reg_hid_24","dd"
"1290","hid","ben","regulating",4,16,"14",510675.63161,4677366.43809,38,1249.09500578268,233.102955320336,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_16","14_sum_enp_reg_hid_38","dd"
"1291","hid","ben","regulating",4,17,"14",506366.21001,4678506.81299,23,598.910918262072,349.609064635011,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_17","14_sum_enp_reg_hid_23","dd"
"1292","hid","ben","regulating",4,18,"14",505879.19599,4677548.71617,23,700.167424534399,238.195113639173,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_18","14_sum_enp_reg_hid_23","dd"
"1293","hid","ben","regulating",4,19,"14",509430.948769104,4678207.99207544,25,1460.09148720995,24.0177140469168,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_19","14_sum_enp_reg_hid_25","dd"
"1294","hid","ben","regulating",4,20,"14",508460.3505,4678924.82363,24,1348.72644592366,40.2248965757327,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_20","14_sum_enp_reg_hid_24","dd"
"1295","hid","ben","regulating",4,21,"14",511686.299021808,4679476.62659258,36,698.164026010391,76.4216961106745,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_21","14_sum_enp_reg_hid_36","dd"
"1296","hid","ben","regulating",4,22,"14",512569.644537451,4679063.14571292,37,963.514692325315,44.8024291296744,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_22","14_sum_enp_reg_hid_37","dd"
"1297","hid","ben","regulating",4,23,"14",513694.8759799,4679361.5093888,37,2054.12837749624,61.4405873612748,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_23","14_sum_enp_reg_hid_37","dd"
"1298","hid","ben","regulating",4,24,"14",514392.719325053,4679476.62659258,37,2732.00528915737,66.3226618565377,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_24","14_sum_enp_reg_hid_37","dd"
"1299","hid","ben","regulating",4,25,"14",515219.681084378,4678781.22693133,37,3353.14347093789,83.118963509201,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_25","14_sum_enp_reg_hid_37","dd"
"1300","hid","ben","regulating",4,26,"14",515407.62693877,4677916.67600113,37,3547.25862098056,97.4968477000524,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_26","14_sum_enp_reg_hid_37","dd"
"1301","hid","ben","regulating",4,27,"14",516017.5172657,4677270.9573611,37,4273.11978112292,105.035685509896,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_27","14_sum_enp_reg_hid_37","dd"
"1302","hid","ben","regulating",4,28,"14",517064.3813731,4676586.8675547,37,5475.45302113911,109.110618719371,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_28","14_sum_enp_reg_hid_37","dd"
"1303","hid","ben","regulating",4,29,"14",508410.84196,4677460.40053,25,724.444245609802,323.999599543587,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_29","14_sum_enp_reg_hid_25","dd"
"1304","hid","ben","regulating",4,30,"14",510256.87756,4678167.99814,36,1368.95428184219,213.259147871871,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_30","14_sum_enp_reg_hid_36","dd"
"1305","hid","ben","regulating",4,31,"14",508009.34872,4677867.99251,24,420.862298200776,93.6861360065345,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_31","14_sum_enp_reg_hid_24","dd"
"1306","hid","ben","regulating",4,32,"14",497120.495306428,4678865.80256581,16,4273.50768398106,180.128588665072,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_32","14_sum_enp_reg_hid_16","dd"
"1307","hid","ben","regulating",4,33,"14",495963.4890516,4679701.1568023,16,3630.6713280041,198.742604203819,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_33","14_sum_enp_reg_hid_16","dd"
"1308","hid","ben","regulating",4,34,"14",497331.688278,4679695.8174423,16,3449.37848696259,176.649388258187,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_34","14_sum_enp_reg_hid_16","dd"
"1309","hid","ben","regulating",4,35,"14",495913.9704952,4678581.0754172,16,4717.66301834809,194.938333700673,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_35","14_sum_enp_reg_hid_16","dd"
"1310","hid","ben","regulating",4,36,"14",499595.911891264,4677656.81894459,18,4429.53169731627,189.397686689624,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_36","14_sum_enp_reg_hid_18","dd"
"1311","hid","ben","regulating",4,37,"14",499798.704202603,4679465.7711788,18,2613.48303280131,191.487562642055,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_37","14_sum_enp_reg_hid_18","dd"
"1312","hid","ben","regulating",4,38,"14",503059.6067328,4678893.4102169,21,1471.36625486597,246.429875794121,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_38","14_sum_enp_reg_hid_21","dd"
"1313","hid","ben","regulating",4,39,"14",501852.089508,4684584.8142599,19,2155.61345641705,4.86013903235569,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_39","14_sum_enp_reg_hid_19","dd"
"1314","hid","ben","regulating",4,40,"14",500958.488457413,4684014.69433995,19,1730.53472631652,335.742512810391,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_40","14_sum_enp_reg_hid_19","dd"
"1315","hid","ben","regulating",4,41,"14",495970.1809326,4682586.8512534,15,787.997823254085,184.048028710967,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_41","14_sum_enp_reg_hid_15","dd"
"1316","hid","ben","regulating",4,42,"14",498556.3828762,4681000.2891027,17,1835.22425180552,194.243837988197,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_42","14_sum_enp_reg_hid_17","dd"
"1317","hid","ben","regulating",4,43,"14",503686.1016439,4680911.801254,20,747.572230525958,96.3188173488098,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_43","14_sum_enp_reg_hid_20","dd"
"1318","hid","ben","regulating",4,44,"14",498533.7719218,4675169.8205184,18,7085.70945624896,194.594408453771,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_44","14_sum_enp_reg_hid_18","dd"
"1319","hid","ben","regulating",4,45,"14",494852.6956003,4677214.6093961,15,6269.01335752971,190.785264500731,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_45","14_sum_enp_reg_hid_15","dd"
"1320","hid","ben","regulating",4,46,"14",492742.888189252,4677599.39802092,15,6641.58808446344,209.623429660556,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_46","14_sum_enp_reg_hid_15","dd"
"1321","hid","ben","regulating",4,47,"14",492752.193741866,4682536.59033788,13,2388.75210252847,207.897479918565,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_47","14_sum_enp_reg_hid_13","dd"
"1322","hid","ben","regulating",4,48,"14",497909.77730135,4684033.30923635,16,1186.24258441658,41.0925959489065,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_48","14_sum_enp_reg_hid_16","dd"
"1323","hid","ben","regulating",4,49,"14",494292.04111052,4684910.87851278,13,497.466406146907,58.064491548196,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_49","14_sum_enp_reg_hid_13","dd"
"1324","hid","ben","regulating",4,50,"14",505449.981339707,4687849.57848388,31,6190.76771923629,335.983336833851,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_50","14_sum_enp_reg_hid_31","dd"
"1325","hid","ben","regulating",4,51,"14",500036.680514,4693033.101677,14,10105.1305748357,30.0387758482982,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_51","14_sum_enp_reg_hid_14","dd"
"1326","hid","ben","regulating",4,52,"14",497923.3359636,4690764.9190683,14,7117.60631206484,24.4426789571355,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_52","14_sum_enp_reg_hid_14","dd"
"1327","hid","ben","regulating",4,53,"14",493336.005018525,4691075.84640358,12,6219.19157217233,10.5450389828666,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_53","14_sum_enp_reg_hid_12","dd"
"1328","hid","ben","regulating",4,54,"14",503172.35181785,4677042.7277782,22,2620.41700635898,239.244809057927,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_54","14_sum_enp_reg_hid_22","dd"
"1329","hid","ben","regulating",4,55,"14",500762.306038,4676113.148689,21,4963.89674657592,227.263804961931,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_55","14_sum_enp_reg_hid_21","dd"
"1330","hid","ben","regulating",4,56,"14",505314.934557919,4675426.39343043,43,1176.31357495843,305.855970959948,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_56","14_sum_enp_reg_hid_43","dd"
"1331","hid","ben","regulating",4,57,"14",504300.026944202,4681440.66077098,20,1428.55315570341,71.7833593242594,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_57","14_sum_enp_reg_hid_20","dd"
"1332","hid","ben","regulating",4,58,"14",505463.6710282,4682562.3858759,28,1846.31654779149,335.035635971477,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_58","14_sum_enp_reg_hid_28","dd"
"1333","hid","ben","regulating",4,59,"14",508528.808668022,4680200.21813199,32,1098.94598534588,209.030810172061,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_59","14_sum_enp_reg_hid_32","dd"
"1334","hid","ben","regulating",4,60,"14",500879.412394268,4680576.10984077,18,1555.19781308068,158.886053046479,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_60","14_sum_enp_reg_hid_18","dd"
"1335","hid","ben","regulating",4,61,"14",503153.557232411,4683714.80560912,19,1958.43366017577,49.2705578868978,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_61","14_sum_enp_reg_hid_19","dd"
"1336","hid","ben","regulating",4,62,"14",501830.1739553,4674564.6356165,43,4441.51343822441,267.771178923108,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_62","14_sum_enp_reg_hid_43","dd"
"1337","hid","ben","regulating",4,63,"14",499451.023900889,4673716.08615547,43,6893.37670853433,261.480031577539,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_63","14_sum_enp_reg_hid_43","dd"
"1338","hid","ben","regulating",4,64,"14",504337.616115081,4674392.69123128,43,1961.2362997365,259.878002537776,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_64","14_sum_enp_reg_hid_43","dd"
"1339","hid","ben","regulating",4,65,"14",503373.742635126,4674843.92597283,43,2896.54534961665,272.108268159212,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_65","14_sum_enp_reg_hid_43","dd"
"1340","hid","ben","regulating",4,66,"14",505972.745048291,4684015.51897615,31,2702.3569512914,312.358380185211,"14_ben_enp_reg_hid","14_ben_enp_reg_hid_66","14_sum_enp_reg_hid_31","dd"
"1341","riego","ben","provisioning",1,1,"14",502256.4535416,4675062.0118176,1,21383.5040421023,125.448104040545,"14_ben_enp_riego","14_ben_enp_riego_1","14_sum_enp_riego_1","dd"
"1342","riego","ben","provisioning",1,2,"14",500750.6292873,4676547.8324643,1,19298.0173771322,124.447248976791,"14_ben_enp_riego","14_ben_enp_riego_2","14_sum_enp_riego_1","dd"
"1343","riego","ben","provisioning",1,3,"14",505189.94285,4677010.01256,1,22880.9830093605,117.185474215744,"14_ben_enp_riego","14_ben_enp_riego_3","14_sum_enp_riego_1","dd"
"1344","riego","ben","provisioning",1,4,"14",502795.1975365,4679682.0426776,1,19572.0847090185,113.427587726794,"14_ben_enp_riego","14_ben_enp_riego_4","14_sum_enp_riego_1","dd"
"1345","riego","ben","provisioning",1,5,"14",501321.3284598,4681173.3983798,2,17618.1311840808,114.510017875451,"14_ben_enp_riego","14_ben_enp_riego_5","14_sum_enp_riego_2","dd"
